Title,Area,Address,Bedroom,WC,Floor,links,Description,Price(Mil)
"Nhà đẹp Phố Xuân Đỗ, Long Biên, đường rộng ô tô vào, thoáng, 36m2x 4 tầng, mặt: 5m, 3 tỷ 4",36.0,Hà Nội,4.0,1.0,4.0,https://batdongsan.vn/nha-dep-pho-xuan-do-long-bien-duong-rong-o-to-vao-thoang-36m2x-4-tang-mat-5m-3-ty-4-r268623,"- Vị trí nhà mình bán rất gần cầu Thanh Trì, cách cầu vĩnh tuy 2,5km, sang Hoàng Mai, Thanh Trì hay Hai Bà Trưng đi làm tiện, đi đường 5 về các tỉnh rất gần.+ Nhà thiết kế đẹp sáng thoáng, hiện đại kết cấu khung BTCT về ở ngay. Thiết kế:- Tầng 1:khách + GARA Ô TÔ + bếp, WC- Tầng 2 : phòng ngủ rộng + 1wc- Tầng 3 : Phòng ngủ rộng +1WC. - Tầng 4: Phòng ngủ khép kín + thờ, thêm được 1 tầng nữa tốt.- Pháp lý: Sổ đỏ chính chủ, chờ khách hữu duyên.- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)",3400.0
"Gần Công Viên Lê Thị Riêng, P6 Tân Bình, 48m2, 3 tầng giá nhỉnh 5 tỷ.",,Hồ Chí Minh,4.0,2.0,3.0,https://batdongsan.vn/gan-cong-vien-le-thi-rieng-p6-tan-binh-48m2-3-tang-gia-nhinh-5-ty-r268621,"+ Diện  tích: 6m x 8m+ 3 phòng ngủ, 3 toilet.+ 1 trệt 2 lầu và sân thượng.+ Nhà mới đẹp vào ở ngay.+ Sổ hồng chính chủ hoàn công đủ. Công chứng ngay trong ngày.Chủ gấp bán! Liên hệ Oanh  gấp giá chốt không ngờ.",5500.0
"Bán nhà HXH thông đường SỐ 14 LÊ VĂN QUỚI, DT: 4x9m, 1 lầu, giá: 3.45 tỷ TL Liên Hệ Ngay",36.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-hxh-thong-duong-so-14-le-van-quoi-dt-4x9m-1-lau-gia-345-ty-tl-lien-he-ngay-r268618,"- Bán nhà: Hẻm xe hơi thông đường Số 14 Lê Văn Quới, DT: 4x9m.- Tiện ích: Hẻm 5m thông ra đường Miếu Gò Xoài, cách mặt tiền đường chỉ vài chục m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, cửa hàng công nghệ, dịch vụ ăn uống,v.v...- Kết cấu: 1 trệt, 1 lầu.- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.- Giá: 3.45 tỷ TL.Liên hệ: 0707725457 Phú Cường.Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.Cam kết những thông tin trên đúng 100% sự thật.Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.Sàn giao dịch BĐS TanPhuLand.Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM.",3450.0
"Bán nhà HXH đường SỐ 22 LÊ VĂN QUỚI, DT: 4,5x11m, 2 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay",50.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-hxh-duong-so-22-le-van-quoi-dt-45x11m-2-lau-gia-55-ty-tl-lien-he-ngay-r268617,"- Bán nhà: Hẻm xe hơi đường Số 22 Lê Văn Quới, DT: 4,5x11m.- Tiện ích: Hẻm trước nhà 5m xe hơi vô đến nhà, vị trí nhà thông ra đường Miếu Gò Xoài, cách mặt tiền đường chỉ vài chục m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, cửa hàng công nghệ, dịch vụ ăn uống,v.v...- Kết cấu: 1 trệt, 2 lầu.- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.- Giá: 5.5 tỷ TL.Liên hệ: 0707725457 Phú Cường.Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.Cam kết những thông tin trên đúng 100% sự thật.Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.Sàn giao dịch BĐS TanPhuLand.Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM.",5500.0
"Bán nhà HXH đường ĐẤT MỚI, DT: 4.5x8m, 1 lầu, giá: 3.5 tỷ TL Liên Hệ Ngay",36.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-hxh-duong-dat-moi-dt-45x8m-1-lau-gia-35-ty-tl-lien-he-ngay-r268613,"- Bán nhà: Hẻm xe hơi đường Đất Mới, DT: 4.5x11m.- Tiện ích: Hẻm trước nhà 5m xe hơi vô đến nhà, cách mặt tiền đường chỉ 100m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học các cấp, cửa hàng công nghệ, dịch vụ ăn uống,v.v...- Kết cấu: 1 trệt, 1 lầu.- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.- Giá: 3.5 tỷ TL.Liên hệ: 0707725457 Phú Cường.Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.Cam kết những thông tin trên đúng 100% sự thật.Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.Sàn giao dịch BĐS TanPhuLand.Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM.",3500.0
"Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x12.5m, 3 lầu, giá: 5.9 tỷ TL Liên Hệ Ngay",50.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-hxh-thong-duong-dat-moi-dt-4x125m-3-lau-gia-59-ty-tl-lien-he-ngay-r268612,"- Bán nhà: Hẻm xe hơi thông đường Đất Mới, DT: 4x12.5m.- Tiện ích: Hẻm 5m thông hình chữ U, cách mặt tiền đường chỉ 100m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học các cấp, cửa hàng công nghệ, dịch vụ ăn uống,v.v...- Kết cấu: 1 trệt, 1 lửng, 2 lầu, sân thượng, 4 phòng ngủ, 4 toilet.- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.- Giá: 5.9 tỷ TL.Liên hệ: 0707725457 Phú Cường.Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.Cam kết những thông tin trên đúng 100% sự thật.Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.Sàn giao dịch BĐS TanPhuLand.Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM.",5900.0
Chính chủ bán nhà nhỏ xinh mới xây gần chợ Bà Chiểu - P.24 - Bình Thạnh,35.0,Hồ Chí Minh,2.0,3.0,2.0,https://batdongsan.vn/chinh-chu-ban-nha-nho-xinh-moi-xay-gan-cho-ba-chieu-p24-binh-thanh-r268609,"???? CHÍNH CHỦ BÁN NHÀ NHỎ XINH MỚI XÂY GẦN CHỢ BÀ CHIỂU - P.24 - BÌNH THẠNH???? Diện tích thực tế : 35m2 (3.5 x 10m)???? Kết cấu: 1 trệt, 2 lầu, BTCT chắc chắn???? Gồm 1 phòng khách, bếp, 2 phòng ngủ, 3 nhà vệ sinh???? Hẻm sạch sẽ văn minh, sổ hồng riêng vuông vức????????????Vị trí gần chợ Bà Chiểu, đường Nguyễn Thiện Thuật, giáp Lê Quang Định, gần Hàng Xanh, thuận tiện di chuyển.???? Hoàn công đầy đủ, công chứng ngayCam kết thông tin thật 100%???????????? Giá: 3 tỷ 880 Liên hệ 0373.506.056 (Ms Vi) xem nhà 24/7",3880.0
Nhà mới vào ở ngay. Quách Điêu. Bình Chánh. HXH quay đầu. 65m2. Nhỉnh 2 Tỷ.,65.0,Hồ Chí Minh,3.0,3.0,2.0,https://batdongsan.vn/nha-moi-vao-o-ngay-quach-dieu-binh-chanh-hxh-quay-dau-65m2-nhinh-2-ty-r268608,"+ Nhà 1 trệt 1 lầu 3 phòng ngủ 3 WC giếng trời, ban công thoáng mát.+ Trước nhà xe hơi đậu vào nhà, cách mặt tiền Quách Điêu 30m, buôn bán kinh doanh online, đầu tư cho thuê dòng tiền.+ Gần trường THCS Đồng Đen, trường tiểu học Vĩnh Lộc A , gần Siêu Thị Điện máy Chợ Lớn.",2700.0
"Nhà ở ngay, cạnh Hải Sản 179 Tây Thạnh, Quận Tân Phú, 3.2 tỷ",42.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/nha-o-ngay-canh-hai-san-179-tay-thanh-quan-tan-phu-32-ty-r268600,"Nhà sát mặt tiền Tây Thạnh. Diện tích 3,6m x 12m vào ở ngay. Vị trí đi lại thuận tiện, dịch vụ tiện ích xung quanh đầy đủ. Nhà gần trường PTTH Tây Thạnh, gần ngân hàng Sacombank, cạnh Thủy Sản 179. Qua Aeon Tân Phú chỉ vài trăm mét. Gia đình cần tiền nên bán gấp. Sổ hồng riêng, sang tên ngay. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.",3200.0
"BÁN NHÀ BÌNH , QUẬN 11, 2 TẦNG 20M2 CÁCH MẶT TIỀN 30M CHỈ 2.5 TỶ.",20.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-binh-quan-11-2-tang-20m2-cach-mat-tien-30m-chi-25-ty-r268599,"BÁN NHÀ BÌNH , QUẬN 11, 2 TẦNG 20M2 CÁCH MẶT TIỀN 30M CHỈ 2.5 TỶ.Vị trí ngay Bình Thới giao với Minh Phụng.+ Nhà gồm 1 trệt 1 lầu + 1 lửng trên lầu.+ Phù hợp với gia đình nhỏ.+ Nhà mới đẹp vào ở ngay phân khúc nhỏ dễ chốt.Khoá số rất tiện dẫn khách. Sổ riêng.+ Có 2 lối vào có thể vào từ hẻm 248 to rộng.Gọi ngay sẵn sàng tư vấn 24/24 ạ: 0354095924Cam kết tin chuẩn 100%",2500.0
"BÁN NHÀ NGUYỄN SƠN, NỞ HẬU 4M, GIÁ THƠM",30.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-nguyen-son-no-hau-4m-gia-thom-r268598,"Chính chủ cần rao bán căn nhà TÂN Phú giá 4.1 tỷ ———4.1 tỷ. ????????????Diện tích 30m2. (3.3 X 9) nở hậu 4m ????????????????+ Nhà 1 trệt 2 lầu, 2PN .+ Đường rộng 15m sạch đẹp, an ninh, có vỉa hè tiện kinh doanh buôn bán+ Chủ đang cho thuê 15tr/ 1 tháng+ Nhà mới đẹp vào ở ngay, sân rộng để xe thoải mái.",4100.0
"Bán Nhà Quận Đống Đa, Phân lô, Oto chánh, 7 chỗ vào nhà, 60m x4 tầng MT4m.",60.0,Hà Nội,4.0,3.0,4.0,https://batdongsan.vn/ban-nha-quan-dong-da-phan-lo-oto-chanh-7-cho-vao-nha-60m-x4-tang-mt4m-r268595,"+ Cần bán căn nhà thuộc Quận Đống Đa, Khu Vực Trung Tâm, Tiếp giáp Giữa Đống Đa và Hai Bà Trưng. Phân lô oto chánh, vỉa hè nhỏ. Nhà chắc chắn. nhà đẹp sẵn về ở, tiện ích bạt ngàn, Chợ, Siêu thị, trường học cấp 1,2 . ĐH THủy Lợi, Đh Y hà Nội, Đh Bách- Kinh Xây… + hàng xóm toàn quan chức bên tả là 1 bác công tác tại cơ quan tham tán, bên hữu là 1 anh công tác tại một cục nào đó trong Bộ Công an. Vì vậy an ninh ở đây luôn được ""duy trì"" mức cấp độ 2, xe ô tô để trước cửa 24/24 mà không hề hấn gì.+ Kết nôi nhiều trục đường chính: Trung Phụng, Xã Đàn, Phạm Ngọc Thạch, Lương Đình Của, Tôn Đức Thắng, Tây Sơn,  Ngã 5 ô chợ dừa… + Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá: 10,3 tỷ ( có thương lượng ).Liên hệ E Vũ 0333040265 để xem nhà, làm việc chính chủ,",10300.0
"Hoa Hậu Phố Víp, Quận Đống Đa, Thang máy, oto 7 chỗ vào nhà. 51m x7 tầng MT5m",51.0,Hà Nội,4.0,6.0,7.0,https://batdongsan.vn/hoa-hau-pho-vip-quan-dong-da-thang-may-oto-7-cho-vao-nha-51m-x7-tang-mt5m-r268594,"+ Cần bán căn nhà Phố Víp Thái Hà- Trung Liệt -Quận Đống Đa. Thang máy nhập ngoại, oto 7 chỗ cất trong nhà, nhà mới koong, nhà xây dựng khung cột chắc chắn, khách chỉ việc sách vali về ở mà tận hưởng cuộc song…+ với dtsd 51m x7 tầng, MT4m. Khu phân lô, dân trí văn minh, ôn hòa, an ninh tốt, an sinh đỉnh cao. Tiện ích xung quanh bạt ngàn như: chợ, siêu thị, ngân hàng, trường học mầm non, tiêu học, trung học, ĐH. Y hà Nội, ĐH Thủy Lợi, Học Viện Ngân Hàng, ĐH Công Đoàn… + Giao thông thuận tiện kết nối phố : Thái Thịnh, Chùa Bộc, Nguyễn Văn Tuyết, Trung Liệt, Yên Lãng, Hoàng Cầu, Đặng Tiến Đông, Tây Sơn, nguyễn Lương Bằng….+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá: 12,8 tỷ (Thương Lượng Mạnh).Liên hệ E Vũ 0333040265 để xem nhà, làm việc chính chủ,",12800.0
"Bán nhà đường Mã Lò, Bình Tân HXH, 32M2, 2 Tầng Đúc Kiên Cố, nhỉnh 3 xíu tỷ TL",32.0,Hồ Chí Minh,1.0,2.0,2.0,https://batdongsan.vn/ban-nha-duong-ma-lo-binh-tan-hxh-32m2-2-tang-duc-kien-co-nhinh-3-xiu-ty-tl-r268588,"+ Diện tích 4 x 8m công nhận đủ.+ Nhà kết cấu BTCT: trệt + lửng, 1 phòng ngủ, 2wc, full công năng. Có thể xây thêm tầng.+ Đường nhựa 5m xe hơi đến nhà. + Vị trí đẹp gần chợ Gò Xoài, Lê Văn Quới, Tân Kỳ Tân Quý, tiện ích bủa vây, đi đâu cũng tiện. + Khu vực cực kỳ sạch sẽ, dân trí cao.+ Sổ hồng pháp lý chuẩn, công chứng ngay.+ Giá thoả thuận================================================================ LH 0978508087 Nguyễn Tiền xem nhà trực tiếp, thương lượng giá cả làm việc chính chủ.       Không hợp tác môi giới.",3050.0
Chính chủ cần bán nhà mới xây đẹp trung tâm hẻm Nguyễn Đình Chính P.11 Phú Nhuận,1226.0,Hồ Chí Minh,4.0,3.0,2.0,https://batdongsan.vn/chinh-chu-can-ban-nha-moi-xay-dep-trung-tam-hem-nguyen-dinh-chinh-p11-phu-nhuan-r268583,"Diện tích: 3.5 x 10.3m, diện tích sàn 122.6m2Kết cấu 1 trệt 2 lầu + sân thượngGồm 1 phòng khách, phòng bếp, 4 phòng ngủ, 3 nhà vệ sinhVị trí trung tâm cách đường Nguyễn Văn Trỗi, cầu Công Lý 100mKhu dân cư an ninh, thuận tiện di chuyển sang quận Tân Bình, quận 3, quận 1 hoặc Bình Thạnh….Pháp lý sổ hồng riêng, hoàn công đầy đủCam kết thông tin thật 100%Giá: 3 tỷ 250Call/Zalo: 0373.506.056 (Ms Vi)Liên hệ xem nhà 24/7",3260000.0
"BÁN NHÀ ÂU CƠ, Q11 33M2 2 TẦNG, KẾ ĐƯỜNG LỚN CHỈ 2.95 TỶ TL",33.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-au-co-q11-33m2-2-tang-ke-duong-lon-chi-295-ty-tl-r268579,"BÁN NHÀ ÂU CƠ, Q11 33M2 2 TẦNG, KẾ ĐƯỜNG LỚN CHỈ 2.95 TỶ TL+ Diện tích 33m2.  Nở hậu.+ Kếu cấu 2 tầng kiên cố chắc chắn, Phòng ngủ lớn, 2 Wc, chỗ để xe, phòng bếp, phòng khách+ Gần mặt tiền đường, trung tâm Quận 11, đang cho thuê 6tr/tháng.  Nhà chính chủ, pháp lý chuẩn.Gọi ngay sẵn sàng tư vấn 24/24: 0354095924 (Quỳnh Nhi)Cam kết tin chuẩn 100%",2950.0
"HỘ KHẨU NGHĨA TÂN, NGÕ NÔNG, GẦN Ô TÔ TRÁNH, ĐỖ, TẶNG FULL NỘI THẤT – HOÀNG QUỐC VIỆT, CẦU GIẤY",35.0,Hà Nội,3.0,4.0,2.0,https://batdongsan.vn/ho-khau-nghia-tan-ngo-nong-gan-o-to-tranh-d-tang-full-noi-that-hoang-quoc-viet-cau-giay-r268576,"HỘ KHẨU NGHĨA TÂN, NGÕ NÔNG, GẦN Ô TÔ TRÁNH, ĐỖ, TẶNG FULL NỘI THẤT – HOÀNG QUỐC VIỆT, CẦU GIẤYNhà cách ngõ ô tô dừng, đỗ, tránh, cách bãi gửi xe 30m. Ngõ nông, rất gần phố, xung quanh nhà khu cán bộ bộ đội, công an, an ninh cao.Tiện ích quanh nhà nhiều, trường học, bệnh viện, quán ăn, bãi xe,…Nhà đẹp, thiết kế đầy đủ công năng với 3 PN, chủ tặng lại nội thất.Sổ đỏ chính chủ, vuông vắn – Giá 4.55 Tỷ.Liên hệ: 0825420555",4550.0
NHÀ 2 TẤM- HXH- 53M2-NGAY CHỢ PHÚ TRUNG- GIÁP TÂN BÌNH- Q11- CHỈ 4 TỶ X nhỏ xíu,53.0,Hồ Chí Minh,1.0,1.0,2.0,https://batdongsan.vn/nha-2-tam-hxh-53m2-ngay-cho-phu-trung-giap-tan-binh-q11-chi-4-ty-x-nho-xiu-r268575,"Mô Tả chi tiết: * Diện Tích : 3,3 x 16 (53m2)_ Hướng Tây Nam* Kết Cấu: Trệt, Lầu, 1 Phòng Ngủ, Nhà bếp, WC, chủ sống lâu năm hàng xóm thân thiện.* Thích hợp mua về xây mới ở hoặc đầu tư cho thuê.* Vị Trí: Ngay Chợ Phú Trung, Trịnh Đình Trọng, Tân Phú, xung quanh có nhiều Trường Học các Cấp, Siêu thị, Chợ, khu ăn uống nhộn nhịp.* Gọi Ngay : 0879091717 gặp Đệ dẫn xem nhà 24/7.",4300.0
"NHÀ MỚI ĐẸP- HẺM XE HƠI- NGAY TÂN THỚI NHÂT QUẬN 12 - NGANG 4.M - 54M2.CHỈ 5,2TỶ",72.0,Hồ Chí Minh,3.0,3.0,2.0,https://batdongsan.vn/nha-moi-dep-hem-xe-hoi-ngay-tan-thoi-nhat-quan-12-ngang-4m-54m2chi-52ty-r268574,"Kết cấu: 1 trệt, 2 lầu, 3PN lớn, 3WC khép kín, Bếp rộng.+ Hẻm trước nhà 6m, thông 1 trục ra PHAN VẮN HỚ , khu dân trí, hàng xóm nhà cao tầng, hẻm sạch đẹp, an ninh.+ Phù hợp mua ở, làm văn phòng Công ty, kinh doanh buôn bán Online,...+ Vị trí giao thông thuận lợi, 50m ra mặt tiền PHAN VĂN HỚN .+ Tiện ích xung quanh đầy đủ, gần chợ trường học các cấp, công viên, ngân hàng,...+ Pháp lý chuẩn, SHR hoàn công, sẵn sàng công chứng.+Xem nhà liên hệ TUYẾT SƯƠNG 0966764836KT: 4x18 mGiá: 5.2 tỷDT: 72 m²",5200.0
"BÁN NHÀ LẠC LONG QUÂN, Q11, HẺM 6M, 26M2 2 TẦNG CHỈ 2 TỶ CÒN TL",26.0,Hồ Chí Minh,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-lac-long-quan-q11-hem-6m-26m2-2-tang-chi-2-ty-con-tl-r268573,"BÁN NHÀ LẠC LONG QUÂN, Q11, HẺM 6M, 26M2 2 TẦNG CHỈ 2 TỶ CÒN TLHẻm trước nhà 6m thông tứ tungNhà 1 trệt 1 lầu 2pn, 2wc. Nhà thoáng.Giao thông rất thuận tiện, tiện ích đầy đủ như Bách hóa xanh, Thế giới di động, trường học, UBND, Trường học sát bên...Sổ hồng riêng nở hậu đẹp, không lỗi phong thủy, công chứng ngay.Gọi ngay sẵn sàng tư vấn 24/24: 0354095924 (Quỳnh Nhi)Cam kết tin chuẩn 100%",
BÁN NHÀ PHẠM THẾ HIỂN PHƯỜNG 4 QUẬN 8,40.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/ban-nha-pham-the-hien-phuong-4-quan-8-r268571,"Vị trí: Đường Phạm Thế Hiển, Phường 3, Quận 8, TPHCM- Diện tích: 40 m² (ngang 4 dài 10 m)- Kết cấu nhà 1 trệt 2  lầu 3 phòng ngủ 2 WC 1 bếp 1 Phòng khách.Nhà đẹp Liên hệ ngày SĐT:0366978082 gặp Anh Huỳnh. để được tư vấn pháp lý.- Tiện ích: Gần Nhà Thờ Nam Hải, Chợ Rạch Ông, Bệnh Viện Q8, Trường Học Văn LanNgân hàng hỗ trợ vay lên đến 70%Pháp lý đầy đủ có SHRMiễn tiếp Môi giới.",3000000000.0
"Nhà mặt tiền kinh doanh Tân Kỳ Tân Quý, cạnh Aeon Tân Phú, 5.5 tỷ",58.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/nha-mat-tien-kinh-doanh-tan-ky-tan-quy-canh-aeon-tan-phu-55-ty-r268570,"Nhà xây 1 trệt 1 lầu, 2 phòng ngủ, khu vực xây dựng cao tầng. Dân trí, an ninh, yên tĩnh, phù hợp gia đình có nguòi lớn tuổi. Phòng khách rộng, xe hơi vào trong. Nhà phù hợp ở làm văn phòng, kinh doanh, cho thuê.   Vị trí đắc địa, gần Aeon Mall. Cách mặt tiền Tân Kỳ Tân Quý 30m. Hẻm xe hơi sạch thoáng, thông Lê Trọng Tấn. Sổ hồng chính chủ, vuông vức. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.",5500.0
Hxh 5 tỷ 4x15 3PN Lê Quang Định P4 Gò Vấp,60.0,Hồ Chí Minh,3.0,2.0,2.0,https://batdongsan.vn/hxh-5-ty-4x15-3pn-le-quang-dinh-p4-go-vap-r268567,"5 tỷ Hxh 4x15 3PN Lê Quang Định  Phường 4 Gò Vấp+ Hẻm 4m, 3 phòng ngủ 2wc nhà mới, kiên cố+ An ninh, dân trí , 30m ra mặt tiền C+ Pham Văn Đồng, Nguyễn Thái Sơn ................",5000.0
"2PN 3,5 tỷ 3,5x10 Đinh Tiên Hoàng P3 Bình Thạnh",35.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/2pn-35-ty-35x10-dinh-tien-hoang-p3-binh-thanh-r268566,"2pn 3,5 tỷ 3,5x10 Đinh Tiên Hoàng Phường 3 bình thạnh+ 1 trệt 1 lầu 2 phòng ngủ kiên cố ở ngay, đầy tiện ích+ Hẻm 3m trước nhà, an ninh dân trí                                     + Ngay Phan Xích Long, Bà Chiểu, Đakao",3500.0
Chỉ nhỉnh 4 tỷ có ngay căn nhà 43m2 - 3 mặt thoáng - Ô TÔ vào nhà - ngã 5 Hà Trì,43.0,Hà Nội,4.0,2.0,2.0,https://batdongsan.vn/chi-nhinh-4-ty-co-ngay-can-nha-43m2-3-mat-thoang-o-to-vao-nha-nga-5-ha-tri-r268565,"NHÀ 3 MẶT THOÁNG Ô TÔ VÀO + KINH DOANH - NGÃ 5 HÀ TRÌ - GIÁ RẺChỉ nhỉnh 4 tỷ có ngay căn nhà 43m2 - 3 mặt thoáng - Ô TÔ vào nhà - ngã 5 Hà Trì- Diện tích 43m2- Nhà Thiết Kế vừa ở vừa kinh doanh hoặc cho thuê: Công ty, Văn phòng, Spa, nail, tóc..- Ô tô 7 chỗ vào nhà, cực hiếm. Cách vài bước chân ra mặt phố ẩm thực.- Bán kính 500m là chợ Hà Đông, trường chuyên Lê Lợi, trường Marie Currie, bv quân y 103, bv Lê Hữu Trác.- Sổ đỏ sẵn sàng công chứng.- Hỗ trợ vay vốn ngân hàng.Liên hệ em Dương để xem nhà: 0914450004",4400000.0
BÁN GẤP NHÀ MẶT TIỀN MỚI XÂY ĐẸP ĐƯỜNG NGUYỄN XÍ P.13 BÌNH THẠNH,100.0,Hồ Chí Minh,5.0,6.0,2.0,https://batdongsan.vn/ban-gap-nha-mat-tien-moi-xay-dep-duong-nguyen-xi-p13-binh-thanh-r268564,"BÁN GẤP NHÀ MẶT TIỀN MỚI XÂY ĐẸP ĐƯỜNG NGUYỄN XÍ P.13 BÌNH THẠNH ????????????????Địa chỉ : đường Nguyễn Xí thông Đặng Thuỳ Trâm , Trục Phạm Văn Đồng✅ Đang làm Căn Hộ Dịch Vụ cho thuê thu nhập 40tr/tháng???? Diện tích: Nhà 5m x 20m????Kết cấu : 1 Trệt 3 Lầu – 5 PN – 6 WC – Nội thất đẹp.☎️ Call/zalo : 0373.506.056 để xem nhàNhà mặt tiền đường 12m thông , KDC Nhiều trường ĐH Văn Lang và các trường cấp 123 và nhiều siêu thị …Pháp lý: SHR hoàn công đầy đủ???? Giá: 3 tỷ 9Thông tin chính xác 100% liên hệ xem nhà ngay",3900.0
"Chính chủ bán gấp nhà mặt tiền siêu đẹp Nguyễn Đình Chiểu, Phường 3, Phú Nhuận",132.0,Hồ Chí Minh,6.0,4.0,2.0,https://batdongsan.vn/chinh-chu-ban-gap-nha-mat-tien-sieu-dep-nguyen-dinh-chieu-phuong-3-phu-nhuan-r268563,"Nhà mặt tiền Nguyễn Đình Chiểu, Phường 3, Phú Nhuận✨✨✨⭐Vị trí đường Nguyễn Đình Chiểu, P.3, Phú Nhuận⭐️ Diện tích đất: 132,9m2, diện tích sàn: 340,4Kết cấu: Nhà 1 trệt, 3 lầu, sân thượng⭐️ 1 phòng khách, 6 phòng ngủ, 2 bếp, 4 toilet⭐️ Đường trước nhà xe hơi ra vào thoải mái.⭐️ Đã có Sổ Hồng Riêng hoàn công đầy đủ✨✨✨Giá: 3 tỷ 6Cam kết thông tin thật 100%",3600.0
"Nhà chưa qua đầu tư, tiện xây mới, hẻm 4m, sát bên Bình Thạnh",42.0,Hồ Chí Minh,3.0,1.0,2.0,https://batdongsan.vn/nha-chua-qua-dau-tu-tien-xay-moi-hem-4m-sat-ben-binh-thanh-r268562,"Nhà Nguyên Hồng, Phường 1, Gò Vấp+ Diện tích: 4m x 10.5m = 42m2Kết cấu : 1 trệt 1 lững: 3 phòng ngủ, 1wc+ Vị trí: hẻm 4m, Nhà cũ tiện xây mớiHotline : Duyên 0908638007 để biết thêm chi tiết.Hình minh họa",4600.0
